age,workclass,edu,yearsedu,married,occupation,relationship,race,sex,income,loss,hours,country,rich
12.11,80,2,1.9099,61,26,49,89.369,59,0,0,13.369,24,0
16.552,92,44.381,3.1747,59.961,14,68,101,37,0,0,12.732,33,0
8.5944,78.639,90,3.1831,28,55.511,73,21,37,0,0,12.732,98,0
19.417,80,44.38,1.2732,59.961,71,99,101,37,0,0,12.732,98,0
11.141,80,42,2.8648,61,58,49,89.373,59,0,0,12.732,98,0
11.141,80,44.383,3.1751,61,96,49,101,59,0,0,12.758,94.076,0
7.0028,80,90,3.1831,65,14,73,101,59,0,0,12.732,98,0
6.3662,80,42,2.8648,65,26,73,89.624,59,202.81,27.072,12.881,98,0
6.0479,80,2,1.9099,28,71,66.79,101,51.451,315.78,0,12.732,93.892,0
12.111,80,42,3.1749,59.961,26,68,101,59,0,0,12.757,94.075,0
13.369,80,18,3.8197,59.961,82,66.563,101,37,0,0,14.324,98,0
8.5944,78.639,44.382,3.1831,28,55.511,66.561,89.372,59,0,0,12.732,94.075,0
12.44,88,90,3.1831,65,35,73,91.852,59,0,33.61,13.223,98,0
6.3662,80,90,3.1831,65,94,68,101,51.524,0,0,3.1831,98,0
14.961,80,44.654,2.8648,61,55.492,65.154,101,52.221,0,29.97,15.915,94.657,0
12.11,80,4,3.1747,65,55.511,73,89.369,59,0,0,5.7296,98,0
24.192,78.639,2,1.9099,61,55.511,49,101,59,0,0,0.31831,98,0
12.414,80,44.381,3.1748,28,85,66.562,101,37,0,0,12.732,98,0
7.9577,80,8,1.5915,61,58,49,101,59,0,30.123,12.732,64,0
9.8676,76.449,43.477,3.5014,61,34,103,21,37,0,-4.051,13.687,98,0
14.006,78.64,42,3.1743,28,96,66.571,21,59,0,0,6.3662,43,0
10.823,80,90,3.1831,89,26,68,101,59,0,0,14.324,98,0
14.324,88,90,3.1831,61,34,49,101,59,0,41.555,19.099,98,0
10.823,78.639,42,2.8648,61,85,49,101,51.525,0,0,14.324,98,0
12.111,80,90,3.1831,65,71,68,101,59,0,0,15.279,98,0
14.324,80,90,3.1831,102,71,66.559,101,37,0,0,14.324,98,0
11.777,88,44.383,3.1831,61,34,49,101,59,0,0,19.099,98,0
12.096,88,42,2.8648,61,58,49,101,59,488.29,0,22.282,94.709,0
20.69,87,90,3.1752,61,85,49,101,59,0,0,12.732,98,0
15.597,88,2,3.1746,28,35,99,101,59,0,0,22.282,94.074,0
12.111,78.639,42,2.8648,65,44,66.56,101,59,0,0,12.758,98,0
17.189,80,90,3.1831,61,26,49,101,59,0,0,12.732,94.076,0
5.4113,80,2,3.1747,59.961,85,73,101,37,0,0,3.8197,98,0
6.0479,80,4,2.5465,65,71,73,101,59,0,0,12.757,94.074,0
19.099,80,42,3.1749,59.962,58,66.562,101,37,0,0,12.732,98,0
24.828,79.053,63,4.4563,102,55.74,68,101,53.925,0,33.61,4.7746,98,0
8.2761,80,90,3.1831,65,34,73,21,37,0,10.425,11.938,98,0
18.462,80,5,0.63662,61,71,49,101,59,0,0,12.096,27,0
11.777,88,42,2.8648,28,55.511,66.561,101,59,0,0,17.507,98,0
9.5493,80,20,4.138,59.962,34,66.561,101,51.525,0,0,12.732,98,0
6.0479,80,90,3.175,65,14,66.56,101,37,0,0,9.5493,98,0
7.0028,80,90,3.1749,65,55.511,68,89.371,37,0,0,7.6394,98,0
15.915,80,63,3.4005,62,82,62.741,101,59,555.04,31.9,19.099,95.325,0
7.9577,80,5,0.63662,59.961,79,68,101,37,0,0,12.732,41,0
5.7296,80,2,1.9099,65,71,73,101,59,0,24.815,12.699,93.873,0
6.6845,80,42,2.8648,65,44,73,101,59,0,0,12.732,94.075,0
14.961,80,90,3.1831,61,96,66.558,101,51.526,0,0,15.915,98,0
10.504,78.64,44.378,3.1743,65,71,66.571,15,37,0,0,12.755,94.073,0
12.414,80,42,2.8648,28,26,73,101,51.682,692.01,0,12.732,98,0
6.0479,80,44.558,3.1831,65,71,73,101,59,0,29.465,12.955,98,0
5.7296,80,2,1.9099,65,71,73,101,59,0,0,3.5014,98,0
11.459,80,44.379,2.8648,65,14,73,21,59,0,0,12.755,98,0
7.3211,78.639,90,3.1831,65,55.511,73,101,51.524,0,0,7.9577,98,0
7.9577,78.64,90,3.1747,59.961,55.511,99,89.369,51.522,0,0,6.3662,98,0
12.732,80,90,3.1831,61,26,49,101,59,0,0,12.732,94.076,0
23.237,88,42,2.8648,61,35,66.854,101,59,324.13,0,12.732,98,0
11.141,78.814,90,3.2532,61,26,49,101,59,1595.7,0,12.732,94.23,0
6.3662,80,44.382,1.9099,65,58,68,101,59,0,0,12.732,94.075,0
6.3662,80,42,2.8648,65,14,73,101,37,0,0,12.732,94.075,0
8.5944,80,42,3.1749,61,44,66.562,101,59,0,0,12.732,64,0
21.008,78.659,2,1.9099,60.101,55.599,49,90.06,52.289,0,28.507,9.5493,94.233,0
21.008,80,63,4.4563,60.137,85,49,101,59,0,38.903,15.915,98,0
20.372,80,63,4.4563,59.961,82,68,89.37,37,0,0,11.141,98,0
15.279,80,90,3.1831,60.047,96,68,101,59,1058.4,33.282,16.87,95.182,0
7.6394,80,20,3.1748,65,82,68,101,37,0,0,12.732,94.074,0
12.135,78.554,44.614,2.8648,61,35,67.16,101,59,318.3,0,19.099,98,0
11.589,80,3,2.2282,59.118,85,73,84.908,37,0,13.724,6.3662,98,0
15.915,80,42,2.8648,61,58,49,101,59,475.13,0,13.051,98,0
16.234,80,7,3.1742,59.96,26,68,21,51.517,0,0,15.915,30,0
13.051,57,7,1.2732,65,55.511,66.572,21,37,0,0,12.755,98,0
12.111,88,90,3.1831,61,58,49,101,59,0,0,12.732,98,0
18.78,80,90,3.1831,28,26,68,101,59,925.33,0,12.732,98,0
11.777,80,5,0.63662,61,55.494,49,89.563,59,0,27.004,12.816,64,0
8.9127,80,42,2.8648,65,55.511,68,15,59,0,0,12.755,98,0
12.25,80,42,2.8648,65,26,73,101,59,0,29.558,12.732,98,0
8.9127,80,44.383,3.1831,61,96,49,101,59,0,0,14.324,94.076,0
12.11,80,2,1.9099,61,58,66.562,89.37,59,0,0,12.732,98,0
18.462,88,2,3.1747,65,26,66.564,101,59,0,0,12.732,40,0
11.874,87,42,3.257,60.239,85,99,101,49.604,350.23,20.145,15.915,98,0
13.687,78.639,42,2.8648,59.962,55.511,49,101,59,0,0,12.758,94.076,0
12.138,80,42,2.8648,61,26,49,101,59,333.04,0,12.732,98,0
10.186,92,44.606,2.8648,65,34,68,101,50.541,291.5,0,15.915,98,0
20.372,57,8,1.5915,65,14,66.562,101,59,0,0,12.732,98,0
8.2761,80,20,3.1742,65,85,73,21,37,0,0,6.3662,98,0
12.298,80,42,2.8648,65,71,68,101,59,422.38,29.568,9.5493,98,0
6.6845,80,45.011,2.8648,65,14,70.371,101,37,166.07,0,12.496,98,0
10.186,80,44.592,3.1831,65,55.486,68,101,37,274.82,25.623,12.732,98,0
12.317,78.814,45.06,3.2531,59.844,56.329,49,101,51.892,1595.7,0,14.324,98,0
8.2761,80,20,4.138,59.961,14,70,101,37,0,0,15.915,98,0
6.3662,80,90,3.1831,65,14,73,17,37,0,0,4.7746,98,0
6.0479,80,44.112,3.3154,65,96,63.713,101,52.897,541.99,0,13.009,98,0
12.111,78.639,90,3.1831,61,26,70,101,59,0,0,12.732,32,0
9.231,80,44.383,2.8648,61,55.511,49,101,59,0,0,14.324,94.076,0
13.369,80,42,2.8648,61,34,103,101,37,0,0,12.732,98,0
9.5493,88,42,2.8648,61,85,49,101,59,570.34,34.488,15.915,98,0
20.054,80,42,2.8648,61,96,103,17,37,171.08,0,12.431,98,0
10.823,78.639,42,2.8648,61,44,49,101,51.525,0,0,12.732,98,0
19.099,88,90,3.1831,61,55.511,49,101,59,0,0,7.6394,98,0
15.279,78.955,42,2.8648,59.764,71,64.395,101,59,0,30.972,12.992,98,0
7.9577,78.639,20,4.138,65,34,68,101,59,0,0,15.915,98,0
8.5944,80,19,3.5014,61,14,103,21,37,0,0,12.754,94.071,0
10.186,80,90,3.1831,65,58,73,21,37,0,10.198,12.732,98,0
7.0028,77.948,44.897,3.1831,65,14,73,101,59,112.85,0,7.9577,40,0
12.102,80,42,2.8648,65,34,68,101,59,294.25,0,15.915,98,0
5.7296,80,3,3.1747,59.961,71,73,101,37,0,0,5.093,98,0
7.6394,57,90,3.1831,59.988,55.435,103,101,50.855,0,24.84,14.006,98,0
9.231,80,20,4.138,65,34,67.775,101,51.081,216.56,0,12.706,93.313,0
23.237,78.639,44.382,2.2282,61,55.511,66.561,101,59,0,0,0.95493,98,0
10.504,87,63,4.4563,61,26,49,101,52.176,398.91,0,12.886,98,0
7.0028,80,2,1.9099,89,71,99,101,37,0,0,12.732,98,0
10.504,78.639,42,2.8648,89,55.511,99,101,51.522,0,0,6.3662,98,0
12.586,80,44.864,2.8648,60.216,56.168,49,101,59,0,37.008,19.099,98,0
13.369,80,44.796,2.8648,61,26,49,101,59,0,36.897,12.732,98,0
13.687,80,44.333,3.1583,59.709,55.103,99,101,59,248.94,0,14.324,98,0
12.302,80,63,4.4563,28,82,68,101,59,1480.1,0,12.732,98,0
13.298,80,90,3.5305,65,96,60.732,101,59,0,547.17,9.5493,98,0
12.111,78.639,90,3.1831,65,55.511,73,101,37,0,0,11.141,98,0
12.414,80,90,3.1831,61,85,49,101,59,0,0,17.507,94.076,0
6.3662,57,42,2.8648,65,44,73,21,59,0,0,12.732,98,0
14.961,79.034,90,3.1831,61,26,49,101,59,505.35,0,13.116,98,0
14.006,80,90,3.1747,28,14,99,101,37,0,0,12.732,94.074,0
9.231,80,20,4.138,65,14,68,21,37,0,0,12.732,98,0
16.552,80,42,2.8648,65,55.511,73,89.37,59,0,0,17.507,94.075,0
11.459,80,42,2.8648,61,85,49,101,59,0,0,12.732,98,0
8.2761,80,44.382,1.9099,65,55.511,68,101,59,0,0,12.732,94.075,0
6.3662,80,44.381,3.1748,65,85,73,101,37,0,0,12.732,98,0
10.823,57,90,3.1831,60.786,26,49,101,59,0,553.86,12.732,98,0
17.825,88,20,4.138,59.962,34,66.561,101,51.525,0,0,19.099,98,0
7.6394,80,90,3.1831,65,94,73,101,37,0,0,6.3662,98,0
7.6394,80,3,2.2282,28,85,99,101,37,220.87,0,11.141,98,0
7.3211,80,20,4.138,65,82,65.393,101,59,0,28.986,15.915,98,0
12.11,80,20,3.1748,59.961,82,68,101,51.523,0,0,14.324,98,0
7.9577,80,44.38,2.8648,59.96,55.511,99,89.366,37,0,0,12.732,98,0
9.231,78.639,90,3.1831,65,14,66.56,101,37,0,0,12.732,98,0
12.138,80,42,2.8648,61,26,49,101,59,333.48,0,12.765,98,0
9.8676,80,19,3.5014,61,55.471,49,101,59,0,553.86,12.732,98,0
18.78,80,5,0.63662,61,55.511,49,101,51.524,0,0,12.732,94.075,0
9.231,80,42,2.8648,59.962,71,66.562,101,37,0,0,12.757,98,0
5.7296,80,42,2.8648,65,14,73,101,37,124.22,0,6.3662,98,0
12.11,80,42,2.8648,59.961,26,103,101,51.521,0,0,11.459,98,0
12.096,92,44.382,3.1831,89,34,73,89.371,59,0,0,12.732,94.075,0
11.459,80,42,3.1741,59.959,79,99,21,37,0,0,8.9127,94.072,0
10.823,88,42,2.8648,89,34,68,101,59,0,0,15.915,98,0
14.324,88,44.887,2.5465,28,26,70,88.016,59,238.01,0,12.519,98,0
6.6845,80,19,3.5014,65,96,66.562,89.371,59,0,0,12.732,94.075,0
10.186,78.639,42,2.8648,59.961,58,66.569,21,59,0,0,12.732,98,0
16.87,77.385,6,0.95493,61,58,49,17,59,0,8.1168,12.732,56,0
13.369,80,44.382,2.8648,61,26,49,101,51.525,0,0,5.093,98,0
10.186,80,42,2.8648,60.188,71,69.258,88.094,37,0,22.179,12.732,98,0
15.597,80,42,2.8648,61,58,49,101,54.449,0,35.036,13.207,98,0
19.735,80,6,0.95493,61,35,49,101,59,214.96,0,7.6394,64,0
8.9127,80,20,4.138,61,34,49,101,51.524,0,0,12.758,98,0
10.186,80,42,2.8648,65,35,68,101,59,0,30.5,11.141,94.512,0
12.233,57,42,2.8648,60.031,96,73,101,59,0,28.965,7.9577,94.35,0
6.0479,80,42,2.8648,59.934,55.688,73,101,51.466,346.03,0,12.732,98,0
7.0028,78.7,44.538,3.1831,60.022,55.572,73,101,52.079,0,28.225,12.883,98,0
7.6394,80,20,4.138,60.115,82,67.11,101,37,0,25.475,12.732,98,0
17.825,80,20,4.138,102,71,68,89.369,37,0,0,12.757,98,0
11.777,80,2,3.1744,28,26,99,89.364,37,0,0,12.732,98,0
13.687,80,90,3.1831,28,58,68,101,59,0,0,12.732,94.075,0
10.186,80,42,2.8648,61,26,49,101,59,0,36.101,12.732,98,0
12.108,80,20,4.138,65,85,73,21,37,0,0,12.732,98,0
12.11,80,8,1.5915,28,71,73,101,37,0,0,12.756,94.074,0
12.045,80,42,2.8648,65,55.647,99,101,49.744,224.21,20.801,12.732,98,0
11.141,80,44.381,2.8648,28,71,68,101,37,0,0,11.141,98,0
12.096,80,44.383,2.8648,61,55.511,49,101,59,0,0,12.732,98,0
8.2761,78.639,90,3.1831,65,94,73,101,51.524,0,0,12.732,98,0
6.3662,80,3,2.2282,65,55.511,73,101,59,0,0,12.757,98,0
12.732,80,42,3.1054,28,26,68,88.249,59,240.81,0,14.324,98,0
7.3211,78.639,42,2.8648,65,55.511,66.561,101,59,0,0,12.732,98,0
12.005,57,3,2.2282,61,34,49,101,59,191.59,0,2.2282,93.37,0
14.006,78.639,2,1.9099,28,14,99,69,51.518,0,0,13.369,94.073,0
9.5493,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,0
10.504,80,44.379,0.95493,61,35,49,17,51.519,0,0,12.732,75,0
13.051,80,42,2.8648,59.961,58,68,101,59,0,0,12.732,98,0
8.9127,80,20,4.138,65,55.511,68,101,59,0,0,14.324,98,0
9.8676,78.639,19,3.1748,28,85,68,101,59,0,0,12.732,98,0
12.093,80,42,2.8648,65,44,73,88.643,59,278,0,12.732,98,0
21.327,78.813,42,2.8648,102,55.963,68,101,37,741.34,27.327,4.7746,98,0
12.111,80,90,3.1831,65,94,66.558,101,59,0,0,12.732,98,0
12.394,88,18,3.8197,60.083,85,49,101,59,0,33.61,15.915,98,0
14.961,80,90,3.1831,102,71,68,101,37,0,0,11.141,94.075,0
16.234,57,42,2.8648,61,96,66.569,21,59,0,0,12.755,94.073,0
10.823,78.639,42,2.8648,61,44,49,89.373,51.524,0,0,12.732,98,0
9.231,80,44.383,3.1751,61,26,49,101,59,0,0,12.732,98,0
7.9577,78.639,90,3.1831,61,35,49,101,59,0,0,12.732,98,0
6.6845,80,90,3.1831,60.186,55.719,68,90.64,37,0,30.143,12.732,98,0
12.096,80,20,4.138,59.978,82,68,101,37,0,25.125,12.732,98,0
19.417,87,20,4.138,59.961,85,66.563,89.37,37,0,0,9.5493,94.075,0
13.051,80,44.383,3.1751,61,55.511,49,101,59,0,0,12.732,98,0
11.907,57,19,3.5014,65,14,73,101,59,82.816,0,13.687,98,0
8.2761,88,7,1.2732,61,96,49,101,59,0,0,12.757,98,0
13.687,80,44.381,3.1748,61,71,66.561,89.371,51.525,0,0,19.099,55,0
17.507,78.639,42,2.8648,102,55.511,68,101,51.524,0,0,6.3662,98,0
7.9577,80,19,3.5014,61,55.685,49,101,59,346.53,0,12.784,64,0
8.2761,88,44.381,3.1831,65,71,68,101,37,0,0,15.279,98,0
7.9577,78.639,90,3.1831,59.961,71,73,101,51.524,0,0,12.732,76,0
7.0028,80,90,3.1831,65,14,70,21,37,0,0,9.5493,54,0
19.417,78.724,42,2.8648,61,14,103,101,37,768.4,0,1.5915,98,0
13.369,80,44.381,4.138,65,55.511,99,101,59,0,0,12.732,98,0
6.6845,80,19,3.5014,65,14,68,101,37,0,25.028,12.732,98,0
14.006,78.639,42,2.8648,61,96,49,15,59,0,0,12.756,98,0
12.205,80,42,2.8648,61,26,49,101,51.692,728.93,0,12.732,94.146,0
17.825,78.639,44.382,2.8648,28,55.511,68,101,59,0,0,3.1831,98,0
10.504,36,18,3.8197,59.961,71,99,101,59,0,0,12.732,98,0
12.11,80,2,1.9099,65,14,68,89.368,37,0,0,12.732,98,0
13.687,78.639,42,2.8648,28,55.511,68,101,37,0,0,7.6394,98,0
14.324,87,44.382,2.8648,28,55.511,68,101,51.523,0,0,13.369,98,0
13.369,80,42,2.8648,28,85,68,101,37,491.98,0,13.369,94.723,0
11.777,80,43.939,2.8648,62,54.285,99,69,59,83.694,0,12.732,64,0
17.825,78.639,8,1.5915,28,26,66.562,101,59,0,0,12.732,98,0
11.141,78.639,2,1.9099,28,55.511,99,101,37,0,0,5.093,94.073,0
12.732,80,18,3.8197,28,14,99,21,37,-241.93,0,10.186,98,0
9.8676,79.07,20,4.138,61,85,49,101,59,0,34.059,17.507,98,0
8.2761,80,20,4.138,59.962,55.511,49,101,59,0,0,12.732,98,0
8.2761,92,20,4.138,65,82,73,101,51.073,0,25.497,12.732,93.933,0
13.369,78.639,20,3.1749,61,34,49,89.372,51.524,0,0,12.757,94.075,0
14.324,88,42,2.8648,59.743,34,49,17,59,0,9.7295,11.863,24,0
12.111,80,90,3.1831,61,55.511,49,101,59,0,0,12.732,64,0
10.504,78.639,20,4.138,65,55.511,73,101,59,0,0,12.732,94.075,0
12.14,80,42,3.1774,65,96,68,21,51.365,336.41,0,12.772,98,0
12.111,88,42,2.8648,61,55.511,49,101,59,0,0,31.194,98,0
18.144,88,2,1.9099,61,26,49,101,59,0,0,12.757,98,0
14.961,80,44.382,3.1831,28,14,68,101,51.523,0,0,19.099,98,0
18.462,57,8,1.5915,61,96,49,90.853,59,480.89,0,12.732,98,0
17.507,80,3,2.2282,102,55.511,66.563,101,37,0,0,12.732,94.075,0
16.552,80,90,3.1831,61,26,49,101,59,517.57,0,17.507,98,0
9.231,80,20,4.138,65,82,68,101,59,0,0,12.757,98,0
13.369,80,63,3.1749,65,82,68,101,37,0,0,12.732,94.075,0
7.3211,80,42,2.8648,59.961,26,68,101,59,0,0,12.757,98,0
7.3211,80,4,2.5465,59.961,55.511,68,89.369,51.522,0,0,9.5493,98,0
12.111,88,19,3.5014,61,34,66.562,101,59,0,0,12.757,98,0
12.111,80,90,3.1831,65,58,66.558,101,59,0,0,12.732,98,0
7.9577,80,90,3.1831,65,55.511,73,101,51.524,0,0,9.5493,94.075,0
17.825,80,8,1.5915,61,96,49,21,59,0,0,12.732,98,0
12.474,80,42,2.8648,60.142,55.885,49,101,59,0,35.824,13.308,98,0
6.0479,92,90,3.1831,65,14,66.559,101,59,0,0,3.1831,94.076,0
6.3662,80,90,3.1831,65,85,73,101,37,0,0,5.7296,98,0
10.823,78.639,44.382,3.1831,61,55.511,66.561,101,59,0,0,12.732,94.075,0
10.823,78.28,8,1.5915,28,71,99,101,37,182.83,0,12.732,98,0
17.507,88,44.55,2.8648,61,26,49,101,51.36,339.51,0,12.732,98,0
17.507,80,8,3.1744,59.96,55.511,103,89.365,37,0,0,7.3211,94.074,0
11.986,80,90,3.1831,65,85,62.778,91.349,59,657.87,0,14.324,98,0
12.11,80,42,2.8648,59.961,71,99,101,51.521,0,0,12.756,94.074,0
12.166,78.716,42,2.8648,60.038,71,65.242,90.101,59,403.4,27.599,12.922,98,0
16.234,80,42,2.8648,89,58,68,101,59,0,597.15,12.732,98,0
18.78,80,42,2.8648,61,56.277,49,92.978,59,0,37.27,12.732,98,0
18.462,80,44.377,2.8648,28,55.511,99,21,37,0,0,11.459,98,0
12.111,80,44.382,1.5915,61,44,49,101,51.525,0,0,12.732,98,0
12.111,80,44.383,2.8648,61,26,49,89.373,59,0,0,12.732,94.076,0
5.7296,87,3,2.2282,65,55.511,73,101,59,0,0,9.5493,98,0
13.051,80,90,3.1831,61,26,49,101,59,0,0,12.758,98,0
18.144,78.64,2,1.9099,102,71,99,89.365,37,0,0,12.732,98,0
11.876,80,42,2.8648,65,71,99,101,37,0,18.577,7.6394,98,0
12.414,78.639,42,2.8648,59.962,55.511,66.562,101,37,0,0,12.096,98,0
6.0479,78.639,44.381,2.8648,59.961,26,68,89.371,51.523,0,0,12.732,98,0
13.051,80,18,3.8197,59.962,58,49,101,59,0,0,12.732,98,0
12.11,80,42,2.8648,65,55.511,68,89.371,59,0,0,13.051,94.075,0
8.2761,80,81,4.7746,65,82,68,101,53.777,0,33.067,9.5493,94.875,0
18.144,87,42,2.8648,61,14,49,101,59,0,36.42,15.915,95.171,0
19.099,80,42,3.1749,61,58,66.561,89.372,59,0,0,12.732,98,0
7.0028,80,42,2.8648,65,55.511,66.561,89.372,59,0,0,22.282,98,0
18.462,80,44.382,2.5465,61,96,66.56,101,59,0,0,12.732,98,0
5.7296,80,43.701,2.8648,65,85,73,17,37,0,3.7127,11.505,98,0
17.825,80,42,3.1747,102,55.511,99,101,37,0,0,12.756,98,0
11.298,80,20,4.138,59.684,94,68,17,37,0,2.3154,15.279,75,0
12.096,80,42,3.2069,28,71,68,101,59,0,29.168,12.934,94.368,0
18.462,80,90,3.1831,59.961,14,99,101,37,0,0,12.732,98,0
12.11,80,44.382,3.1748,65,34,73,89.371,59,0,0,15.915,98,0
12.262,80,90,3.1831,59.512,82,62.33,101,59,0,34.976,12.732,95.546,0
16.234,80,20,4.138,28,55.527,68,101,59,0,27.597,14.324,98,0
7.0028,78.64,6,0.95493,61,55.511,103,69,37,0,0,12.732,64,0
12.213,80,42,2.8648,61,35,64.169,101,59,0,31.305,22.282,94.858,0
14.642,36,90,3.1831,28,94,68,101,59,0,0,12.732,98,0
20.372,92,20,4.138,61,55.823,49,101,59,0,34.219,12.732,98,0
12.111,80,90,3.1831,61,14,49,101,59,0,0,12.732,94.076,0
12.111,80,42,3.1749,65,71,68,101,51.524,0,0,15.915,98,0
12.111,80,90,3.1751,61,26,49,101,51.526,0,0,12.732,94.076,0
9.8676,78.639,19,3.1742,65,71,68,21,37,0,0,12.755,94.072,0
17.189,80,42,3.5991,61,96,59.607,101,59,0,652.85,15.915,98,0
18.78,57,8,1.5915,61,71,49,101,59,0,0,12.758,98,0
18.144,80,42,2.8648,58.892,54.248,99,83.552,37,0,9.5013,12.732,98,0
14.006,78.639,44.383,2.8648,59.962,26,49,101,59,0,0,14.324,98,0
16.87,87,90,3.1831,28,34,68,101,59,0,0,19.099,98,0
6.0479,80,90,3.1831,65,71,73,91.27,37,529.09,0,6.3662,94.582,0
12.108,87,90,3.1831,61,55.511,103,17,37,0,0,22.282,91,0
8.5944,80,42,3.175,61,26,49,101,59,0,0,12.732,94.075,0
14.642,57,8,1.5915,89,56.665,69.757,86.85,37,133.28,0,12.732,98,0
11.777,88,63,4.4563,65,34,68,101,59,0,0,12.757,98,0
8.5944,80,20,4.138,65,85,68,21,37,0,4.0899,12.732,91.572,0
10.504,78.898,90,3.2781,65,96,68,92.749,59,0,36.441,17.507,98,0
6.3662,80,90,3.1831,65,71,73,91.191,53.749,0,31.782,13.079,98,0
17.507,80,42,2.8648,28,26,68,101,51.523,0,0,14.324,98,0
12.414,80,18,3.8197,65,85,68,101,37,0,0,12.732,98,0
13.051,80,44.505,2.8648,65,71,68,101,37,0,27.9,12.732,98,0
9.5493,78.728,20,4.138,65,82,66.076,101,37,375,0,12.732,94.222,0
12.414,87,20,3.2019,62,85,68,101,59,0,28.434,12.732,98,0
8.9127,80,42,2.8648,89,55.511,99,101,37,0,0,15.915,98,0
12.352,80,90,3.1831,65,85,73,92.072,54.988,627.78,0,13.236,94.916,0
9.8676,80,42,2.8648,61,55.511,49,101,51.525,0,0,15.915,94.075,0
16.234,80,44.383,2.8648,61,96,49,101,59,0,0,12.758,98,0
7.6394,78.639,20,4.138,65,14,73,101,59,0,0,12.732,94.075,0
22.282,80,42,2.8648,59.961,83,68,101,37,0,0,10.186,98,0
12.111,80,90,3.1831,65,14,66.558,101,51.526,0,0,12.732,98,0
19.417,78.639,42,2.8648,102,34,68,101,37,0,0,12.757,98,0
14.961,80,42,2.8648,61,44,49,101,59,1293.6,0,19.099,98,0
12.378,80,90,3.1831,28,71,68,101,37,597.96,0,13.302,98,0
6.3662,78.639,90,3.1831,59.961,14,73,101,37,0,0,4.7746,98,0
9.5493,76.781,42,2.8648,65,26,99,17,59,0,0.13584,12.732,91.137,0
8.5944,80,20,4.138,59.961,85,49,89.372,59,0,0,7.9577,94.075,0
19.099,78.639,42,2.8648,61,55.511,49,101,59,0,0,12.758,98,0
22.6,88,81,4.7746,61,35,49,101,59,505.07,38.734,0.63662,98,0
9.231,57,44.517,3.1831,65,34,68,101,59,0,28.282,12.732,51,0
11.983,80,44.657,1.9099,89,71,99,101,37,1088,17.215,11.141,98,0
10.504,80,18,3.1749,65,14,68,101,59,0,0,12.757,98,0
10.504,80,2,1.9099,65,44,99,21,59,0,0,12.732,98,0
10.504,80,42,2.8648,59.962,14,66.562,101,37,0,0,16.552,98,0
12.111,92,42,2.8648,61,83,49,101,59,0,0,14.324,94.075,0
6.6845,80,90,3.1831,65,71,64.112,101,37,0,31.464,2.8648,94.863,0
12.11,80,42,3.1746,61,55.511,103,101,51.521,0,0,12.732,98,0
12.414,78.64,90,3.1831,89,34,99,21,37,0,0,9.5493,98,0
5.4113,80,3,2.2282,65,55.511,66.564,101,37,0,0,4.7746,94.074,0
6.6845,78.639,90,3.1831,61,14,49,101,59,0,0,12.732,98,0
11.459,80,3,3.0342,59.596,55.537,68,86.435,48.302,160.76,0,12.732,98,0
8.9127,78.639,44.382,4.138,65,85,66.561,101,59,0,0,12.732,98,0
12.111,80,19,3.5014,61,26,49,101,59,0,0,12.732,98,0
15.915,78.639,42,3.1745,89,55.511,99,69,51.52,0,0,19.099,94.073,0
12.336,80,3,2.2282,60.079,26,49,101,59,0,31.827,12.732,94.683,0
12.732,80,44.796,3.1831,61,71,49,101,59,0,36.616,13.358,98,0
15.597,80,44.768,3.1831,61,26,49,101,54.925,0,35.416,13.262,95.047,0
10.504,57,42,2.8648,28,83,99,101,59,0,0,12.732,94.074,0
7.6394,80,42,2.8648,65,26,68,101,59,0,0,12.732,98,0
13.051,78.792,63,4.4563,65,14,68,101,37,0,29.659,12.732,94.418,0
26.738,88,44.382,4.138,61,35,66.56,101,51.525,0,0,6.3662,98,0
12.131,78.599,44.478,2.8648,65,85,73,89.373,59,0,26.476,12.732,98,0
12.263,79.076,44.754,3.1831,65,26,63.788,101,59,0,31.733,14.324,98,0
14.642,80,44.379,3.8197,59.96,55.511,49,17,59,0,0,12.732,50,0
10.823,80,90,3.1831,65,14,68,101,59,0,0,12.732,98,0
17.189,88,44.786,4.4563,28,56.298,68,101,59,470.73,0,19.099,98,0
12.132,80,90,3.1831,65,14,73,89.151,59,323.99,0,12.732,98,0
7.9577,78.674,42,2.8648,65,82,68,89.549,59,420,25.858,12.732,98,0
7.6394,80,42,2.8648,28,34,68,88.581,50.135,0,23.82,15.915,93.929,0
11.459,80,42,2.8648,65,14,68,21,51.519,0,0,12.732,94.073,0
12.569,80,42,3.2819,60.667,44,49,92.9,59,0,36.304,13.422,98,0
21.008,78.639,90,3.1831,61,55.511,49,101,59,0,0,6.3662,98,0
28.648,79.008,20,4.138,61,82,49,101,59,3363.3,0,15.915,98,0
12.217,87,44.731,1.2732,59.901,26,66.177,101,59,821.24,0,12.87,98,0
14.961,80,90,3.1831,28,14,68,101,37,0,30.934,11.141,94.56,0
17.507,88,7,3.1749,61,35,66.562,101,59,0,0,15.915,98,0
10.186,80,42,2.8648,65,44,68,101,51.111,314.94,0,11.141,98,0
15.279,78.767,90,3.1831,89,14,70,91.01,37,0,31.523,12.732,94.381,0
6.6845,80,42,2.8648,61,85,66.564,69,59,0,0,11.141,98,0
10.504,80,18,3.8197,62,55.511,73,101,37,0,0,12.732,98,0
