age,workclass,edu,yearsedu,married,occupation,relationship,race,sex,income,loss,hours,country,y
15.279,57,6,0.95493,61,83,49,101,59,0,0,12.732,64,0
8.9127,80,2,1.9099,65,44,68,101,59,0,0,12.732,98,0
8.9127,92,5,3.1831,61,82,49,101,59,0,0,12.732,98,0
14.006,80,90,3.1831,61,82,49,101,59,0,0,14.324,98,0
18.462,80,42,2.8648,61,14,49,101,59,0,0,12.732,98,0
6.0479,80,5,1.2732,65,58,68,101,37,0,0,10.186,64,0
8.2761,80,42,2.8648,65,58,68,101,37,0,0,12.732,54,0
11.459,88,90,3.1831,61,35,49,101,59,1100.1,0,2.5465,98,0
8.5944,80,42,2.8648,28,14,68,101,37,0,0,12.732,98,0
14.006,80,20,4.138,61,34,49,101,59,0,0,12.732,98,0
11.459,80,7,2.2282,65,71,73,101,37,0,0,4.7746,98,0
12.414,80,20,4.138,28,34,68,101,37,0,0,15.915,98,0
16.552,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,0
16.552,80,20,4.138,102,85,68,101,37,0,0,15.915,98,0
8.2761,88,19,3.5014,61,35,49,101,59,0,0,17.189,98,0
7.6394,57,20,4.138,65,82,68,101,37,0,0,12.732,98,0
6.3662,88,90,3.1831,65,71,70,101,37,0,0,7.9577,98,0
11.459,80,3,2.2282,61,35,49,101,59,0,0,12.732,98,0
10.504,80,90,2.8648,65,14,68,101,59,0,0,12.732,98,0
12.414,80,42,2.8648,61,58,70,101,59,0,0,6.3662,98,0
14.006,80,19,3.5014,61,26,49,101,59,0,0,12.732,55,0
6.6845,92,90,3.1831,65,94,73,101,37,0,0,6.3662,98,0
5.4113,80,90,3.1831,65,71,68,101,59,0,0,11.459,98,0
8.9127,80,18,3.8197,28,82,68,101,37,0,0,12.732,98,0
7.3211,80,6,1.2732,61,26,49,101,59,0,502.61,12.732,100,0
13.687,80,20,4.138,89,94,68,101,59,0,0,12.732,100,0
9.231,80,42,2.8648,61,58,49,101,59,0,0,14.324,98,0
8.9127,80,42,2.8648,65,71,70,101,59,0,0,9.5493,98,0
14.961,88,20,4.138,61,82,49,17,59,0,0,12.732,91,0
8.2761,80,90,3.1831,89,85,68,21,59,0,0,9.5493,98,0
17.507,80,42,2.8648,61,71,49,101,59,0,0,3.8197,98,0
12.732,80,18,3.8197,28,85,99,101,37,0,0,12.732,98,0
12.096,80,90,3.1831,61,85,49,17,59,0,0,12.732,75,0
16.87,88,63,4.138,61,35,49,101,59,0,0,27.056,98,0
8.5944,88,18,3.8197,65,82,68,101,37,0,0,24.828,98,0
19.735,80,90,3.1831,28,14,68,101,37,0,0,12.732,98,0
14.961,80,3,2.2282,61,14,49,101,59,0,472.69,18.462,98,0
10.504,80,20,4.138,65,34,68,101,37,0,0,12.732,98,0
7.6394,80,42,2.8648,65,58,99,21,37,0,0,6.3662,98,0
18.78,80,90,3.1831,28,34,68,101,59,0,0,12.732,98,0
13.369,80,42,2.8648,28,82,68,101,37,0,0,14.324,98,0
18.462,80,42,2.8648,28,85,68,101,37,0,0,11.459,98,0
9.5493,80,4,3.1831,65,85,73,101,59,0,0,15.915,98,0
6.6845,80,42,3.1831,65,26,73,101,37,0,0,12.732,98,0
19.417,80,42,2.8648,61,83,49,101,59,0,0,12.732,98,0
10.504,80,18,3.8197,28,44,99,101,59,0,0,12.732,98,0
18.462,80,90,3.1831,102,34,68,101,37,0,0,3.8197,98,0
15.279,88,90,3.1831,28,26,68,101,59,700.92,0,15.915,98,0
14.642,80,63,4.4563,65,82,68,101,37,0,0,14.006,98,0
16.87,36,90,3.1831,28,14,99,17,37,0,0,12.732,75,0
7.3211,80,42,2.8648,65,85,68,101,59,0,0,12.732,98,0
8.2761,80,2,2.8648,65,14,99,101,37,0,0,12.732,98,0
7.9577,80,18,3.8197,61,85,49,101,59,0,0,12.732,98,0
10.504,80,7,1.2732,89,26,68,101,59,0,0,12.732,41,0
8.9127,80,42,2.8648,102,34,68,101,37,0,0,15.915,98,0
21.645,88,19,3.5014,61,82,49,101,59,0,684.05,12.732,98,0
12.096,80,63,4.138,61,85,49,101,59,0,0,12.732,98,0
19.417,80,90,3.1831,28,14,99,101,37,0,0,12.732,98,0
10.504,80,42,2.8648,61,26,49,101,59,0,0,11.141,98,0
7.0028,80,2,3.1831,65,14,68,101,37,0,0,14.324,98,0
6.3662,80,90,3.1831,65,71,73,101,37,0,0,12.732,98,0
17.825,80,5,0.31831,62,71,68,17,59,0,0,11.141,98,0
6.0479,80,42,2.8648,65,14,68,101,37,0,0,12.732,23,0
8.2761,88,90,3.1831,65,82,99,101,37,0,0,11.141,98,0
7.9577,88,90,3.1831,65,35,73,101,37,0,0,15.915,98,0
16.87,92,90,3.1831,61,34,49,101,59,0,0,15.915,98,0
8.9127,57,7,3.1831,102,82,73,101,59,0,0,12.732,98,0
9.5493,57,63,4.4563,65,82,68,101,37,0,0,12.732,98,0
12.096,88,3,2.2282,61,26,49,101,59,0,0,12.732,32,0
11.777,57,90,3.1831,28,14,99,101,59,0,0,15.279,39,0
9.5493,80,63,4.4563,61,82,49,101,59,0,0,12.732,98,0
13.051,80,42,2.8648,61,58,103,21,37,0,0,12.732,98,0
9.231,36,90,3.1831,65,14,68,21,37,0,0,11.459,55,0
9.8676,80,90,3.1831,65,26,68,101,59,0,0,25.465,98,0
11.459,80,42,2.8648,61,26,49,101,59,1244,0,17.507,98,0
18.78,87,42,2.8648,61,34,49,101,59,0,0,19.099,40,0
18.144,88,42,2.8648,61,26,49,101,59,0,0,11.141,98,0
15.915,36,42,1.9099,89,26,68,101,59,0,0,17.825,98,0
8.9127,80,6,0.95493,65,58,68,101,59,0,0,12.732,64,0
25.783,88,42,2.8648,28,16,68,101,37,0,0,11.141,98,0
7.6394,80,90,3.1831,65,94,68,101,37,0,0,5.093,98,0
10.186,88,90,3.1831,61,34,49,101,59,0,0,15.915,98,0
14.006,80,42,2.8648,61,44,49,21,59,0,0,12.732,98,0
7.6394,80,90,3.1831,65,58,73,101,59,0,0,12.732,98,0
16.552,80,81,4.4563,61,96,49,101,59,0,0,15.915,98,0
7.0028,80,90,3.1831,65,14,68,101,37,0,0,12.732,98,0
6.6845,80,18,3.8197,65,71,68,101,59,0,0,12.732,98,0
14.961,88,90,3.1831,61,26,49,101,59,0,0,11.141,98,0
13.687,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,0
10.504,80,42,2.8648,65,34,68,101,59,0,0,15.915,98,0
10.823,80,20,4.138,65,34,73,101,37,0,0,6.3662,98,0
18.78,80,63,4.4563,61,82,49,101,59,0,0,19.099,98,0
9.231,80,18,3.8197,28,85,99,101,37,0,0,12.732,98,0
9.5493,80,8,1.5915,61,71,103,101,37,0,0,12.732,77,0
7.6394,80,42,3.1831,61,58,103,69,37,0,0,12.732,84,0
11.459,80,20,4.138,65,71,68,101,59,0,0,12.732,98,0
8.2761,80,78,0.63662,62,58,68,101,59,0,605.43,12.732,64,0
9.5493,80,3,2.8648,65,71,99,101,37,0,0,12.732,98,0
9.5493,80,42,2.8648,61,58,49,21,59,0,0,12.732,98,0
10.504,80,42,2.8648,61,85,49,101,59,0,0,12.732,98,0
14.642,80,90,2.8648,61,96,49,101,59,0,0,18.462,98,0
15.915,80,42,2.8648,61,26,103,21,37,1102.6,0,6.3662,98,0
5.7296,80,3,2.2282,65,71,73,101,59,0,0,12.732,98,0
7.0028,80,42,2.8648,65,71,73,101,37,0,0,12.732,93,0
15.915,87,42,2.8648,61,85,49,21,59,0,0,12.732,64,0
19.735,80,7,1.2732,102,71,68,101,59,0,0,4.7746,98,0
7.0028,80,90,3.1831,65,85,73,101,59,0,0,12.732,98,0
10.504,80,42,2.8648,65,58,99,21,59,0,0,12.732,98,0
9.8676,80,42,2.8648,65,44,73,17,37,0,0,12.732,100,0
9.231,80,20,4.138,65,14,73,101,59,0,0,12.732,98,0
6.6845,80,20,4.138,65,85,73,101,37,0,0,11.141,25,0
9.231,57,42,2.8648,89,83,70,101,37,0,0,12.732,98,0
10.504,80,7,1.2732,65,58,68,101,59,0,0,15.915,64,0
8.9127,80,42,2.8648,65,58,68,101,59,0,0,15.279,98,0
7.0028,80,20,4.138,65,14,73,101,37,0,0,19.099,98,0
15.279,80,42,2.8648,61,58,49,101,59,0,0,12.732,67,0
9.5493,80,3,2.8648,61,26,49,101,59,0,0,15.915,98,0
21.963,80,7,1.2732,61,26,49,101,59,0,0,12.732,98,0
9.231,80,42,2.8648,61,34,49,101,59,0,0,12.732,25,0
7.9577,80,90,2.8648,89,34,99,101,37,0,0,12.732,98,0
11.459,80,42,2.8648,62,14,99,101,37,0,0,12.732,98,0
11.459,92,29,5.093,65,82,68,101,59,0,0,12.732,98,0
6.6845,80,42,2.8648,65,71,73,101,59,0,0,7.0028,98,0
7.6394,80,90,3.1831,65,71,73,101,37,0,0,12.732,98,0
9.5493,57,19,3.5014,65,82,68,101,59,0,0,12.732,98,0
14.006,80,90,3.1831,28,14,73,21,37,0,0,12.732,98,0
14.642,80,90,3.1831,61,96,49,101,59,0,0,15.915,98,0
13.687,80,42,2.8648,61,34,49,101,59,0,0,14.006,98,0
7.3211,80,90,3.1831,62,85,73,17,59,0,0,8.2761,43,0
13.369,80,90,3.1831,61,14,103,101,59,0,0,12.732,98,0
13.687,80,90,3.1831,61,71,49,101,59,0,0,15.279,98,0
6.3662,80,4,3.1831,28,14,68,101,59,0,0,6.3662,98,0
10.186,92,20,4.138,61,94,49,101,59,0,0,6.3662,98,0
6.0479,80,3,2.8648,61,26,73,101,37,0,0,5.093,46,0
8.9127,80,42,2.8648,65,58,73,101,59,0,0,12.732,98,0
15.597,80,19,3.5014,61,44,49,101,59,0,0,12.732,98,0
7.6394,80,3,2.2282,65,71,68,101,37,0,0,12.732,98,0
16.552,80,19,3.5014,28,71,68,101,59,0,0,10.186,98,0
16.234,80,4,3.1831,28,26,99,101,37,0,0,12.732,98,0
6.0479,80,90,3.1831,65,71,73,101,59,0,0,11.141,51,0
15.915,80,42,2.8648,28,58,70,101,37,0,0,15.279,98,0
9.231,80,90,3.1831,28,58,68,101,59,0,0,12.732,24,0
5.4113,80,2,1.9099,65,94,73,101,59,0,0,12.732,98,0
14.961,80,42,2.8648,28,71,99,101,37,0,0,11.777,98,0
14.642,36,81,4.138,28,82,99,21,37,0,0,25.465,98,0
15.915,80,90,3.1831,61,44,49,101,59,0,0,14.006,98,0
18.462,80,90,3.1831,61,58,103,101,37,987.72,0,12.732,93,0
15.279,80,20,4.138,28,82,68,21,37,0,0,12.732,52,0
8.2761,80,90,3.1831,65,83,73,101,59,0,0,12.732,98,0
7.3211,80,19,3.5014,65,14,73,101,59,0,0,11.459,74,0
14.324,80,42,2.8648,61,26,49,101,59,0,0,14.324,98,0
6.3662,80,90,3.1831,65,85,73,21,37,0,0,6.3662,98,0
8.2761,80,7,1.2732,65,58,73,101,59,0,0,15.279,24,0
8.2761,80,18,3.1831,65,35,73,101,59,0,0,12.732,98,0
14.961,80,81,4.7746,28,14,68,101,59,0,0,12.732,98,0
7.0028,80,90,3.5014,65,85,68,101,59,0,0,15.915,98,0
6.0479,80,20,3.1831,65,82,68,101,37,0,0,12.732,98,0
7.3211,80,2,1.9099,61,96,49,101,59,0,0,12.732,56,0
11.141,80,42,2.8648,61,26,49,101,59,0,553.86,12.732,98,0
10.823,88,3,2.2282,65,26,68,101,59,0,0,15.915,25,0
6.6845,80,20,4.138,65,14,73,101,37,0,0,12.732,98,0
15.279,88,2,2.2282,28,85,68,101,37,0,0,15.915,38,0
9.5493,80,8,1.5915,65,71,68,101,37,0,0,9.5493,98,0
9.8676,80,20,4.138,65,82,68,101,37,0,0,19.099,97,0
9.8676,80,20,4.138,61,14,103,101,37,0,0,6.3662,98,0
10.823,36,20,4.138,65,14,99,21,59,0,0,12.732,22,0
11.141,80,90,3.1831,65,34,73,101,59,0,0,12.732,98,0
12.096,80,42,2.8648,28,79,99,101,37,0,0,25.465,38,0
10.504,80,20,4.138,65,44,68,101,59,0,0,9.5493,98,0
16.234,36,90,3.1831,61,26,49,101,59,0,0,12.732,98,0
12.414,80,90,3.1831,28,58,68,101,59,0,0,12.732,98,0
13.051,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,0
8.5944,80,5,1.2732,65,35,73,101,59,0,0,14.324,32,0
12.732,57,19,3.5014,61,26,49,101,59,0,0,12.732,98,0
11.459,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,0
15.279,80,42,2.8648,61,58,49,21,59,0,0,12.732,98,0
12.732,80,90,3.1831,61,26,49,101,59,0,0,12.732,98,0
11.141,80,20,4.138,65,34,99,21,37,0,0,12.732,98,0
5.7296,80,90,3.1831,65,83,73,101,59,0,0,19.099,98,0
18.144,80,90,3.1831,28,14,68,101,37,0,0,12.732,98,0
11.141,88,90,3.8197,65,85,68,101,37,0,0,12.096,39,0
10.186,80,3,2.2282,61,14,49,101,59,0,0,14.324,98,0
7.3211,92,90,3.1831,61,71,49,21,59,0,0,14.324,98,0
6.0479,80,42,2.8648,65,71,73,101,37,0,0,4.7746,98,0
14.006,80,90,3.1831,61,14,49,101,59,0,0,12.732,98,0
6.3662,80,42,2.8648,65,44,73,21,59,0,0,11.141,98,0
14.006,87,20,4.138,61,85,49,101,59,0,0,9.5493,98,0
13.051,92,42,2.8648,61,14,49,101,59,1102.6,0,12.732,98,0
6.0479,80,90,3.1831,65,14,70,101,37,0,0,12.732,98,0
15.279,80,42,2.8648,28,71,68,101,37,0,0,12.732,98,0
12.732,80,7,1.2732,61,71,49,17,59,0,0,13.369,22,0
6.3662,80,18,3.1831,65,85,70,69,37,0,0,12.096,98,0
10.504,80,90,3.1831,89,14,99,101,37,0,0,12.732,98,0
9.5493,80,42,2.8648,61,44,103,101,37,0,0,6.3662,98,0
7.3211,80,90,3.1831,89,44,73,101,59,0,0,12.732,27,0
10.823,80,2,1.9099,28,71,99,101,37,0,0,12.096,98,0
10.186,80,3,2.2282,28,71,68,101,37,0,0,15.597,98,0
6.6845,80,42,2.8648,65,14,73,17,59,0,0,12.732,98,0
14.324,80,20,4.138,89,34,68,101,37,0,0,17.507,98,0
14.961,80,42,2.8648,28,71,73,21,37,0,0,10.186,54,0
10.823,80,20,4.138,65,34,68,101,59,0,0,12.096,98,0
12.414,36,42,2.8648,61,14,49,101,59,0,0,12.732,54,0
9.231,80,90,3.1831,28,82,99,101,37,0,0,7.6394,98,0
13.369,80,42,3.1831,65,85,68,101,59,0,0,19.099,98,0
15.279,80,3,2.2282,89,71,68,101,37,0,0,12.096,98,0
16.234,80,90,3.1831,102,14,99,101,37,0,0,14.324,98,0
14.642,88,20,4.138,61,35,49,101,59,0,0,28.648,98,0
10.186,80,90,3.1831,65,26,68,101,59,0,0,12.732,98,0
7.0028,80,42,2.8648,65,94,73,21,59,0,509.93,9.5493,98,0
7.6394,80,90,3.1831,65,71,68,101,59,0,0,14.324,98,0
10.504,80,19,3.5014,65,14,99,21,37,0,0,8.2761,98,0
17.189,88,42,2.8648,60,34,49,101,59,0,0,28.648,98,0
13.051,88,63,4.4563,65,82,68,101,59,0,0,15.915,98,0
11.141,80,42,2.8648,65,85,68,101,37,0,0,12.732,76,0
13.369,80,42,2.8648,61,14,49,101,59,0,0,15.597,98,0
17.507,80,7,1.2732,61,96,49,101,59,0,0,15.915,98,0
9.231,80,42,2.8648,61,94,68,101,37,0,0,8.5944,98,0
16.87,80,18,3.8197,61,82,49,101,37,0,0,7.6394,98,0
10.186,80,8,1.5915,61,26,49,101,59,0,0,12.732,98,0
11.459,57,42,2.8648,61,16,49,101,59,1102.6,0,9.5493,98,0
15.597,36,3,2.5465,62,85,68,21,37,1169.5,0,12.732,98,0
8.5944,80,42,2.8648,65,26,99,17,59,0,0,12.732,75,0
8.5944,80,42,2.8648,61,71,49,101,59,0,0,19.099,98,0
10.504,80,8,1.5915,28,58,68,101,59,0,0,11.141,98,0
15.915,88,90,3.1831,28,14,68,101,59,0,0,12.732,55,0
7.3211,57,7,1.2732,65,71,73,101,59,0,0,12.732,98,0
8.2761,80,90,3.1831,61,58,49,21,59,0,0,12.732,98,0
19.417,88,42,3.1831,61,85,49,17,59,0,0,20.054,91,0
14.324,80,20,4.138,28,85,99,21,59,0,0,12.732,98,0
6.0479,80,42,2.8648,65,71,73,17,59,0,0,7.6394,98,0
5.7296,80,3,2.2282,65,14,73,101,37,0,0,4.7746,98,0
14.006,88,18,3.8197,61,34,103,101,37,0,0,31.513,98,0
17.189,80,19,3.5014,61,85,49,101,59,0,0,15.915,98,0
8.5944,92,63,3.5014,65,82,68,17,59,0,0,6.3662,24,0
15.915,87,42,2.8648,61,35,49,101,59,0,0,12.732,98,0
13.687,92,42,2.8648,61,26,49,101,59,0,0,12.732,98,0
8.9127,92,90,3.1831,28,14,99,21,59,0,0,12.732,98,0
14.961,80,42,2.8648,61,34,49,101,59,0,0,12.732,98,0
6.6845,80,78,0.31831,65,35,68,101,59,0,0,15.915,24,0
9.5493,80,81,4.7746,65,82,68,101,37,0,0,14.324,98,0
6.0479,80,42,2.8648,65,26,73,101,59,0,0,14.324,98,0
12.732,80,90,2.8648,61,71,49,101,59,0,0,11.141,98,0
21.327,80,42,2.8648,28,58,73,101,37,0,0,6.3662,98,0
9.8676,80,19,3.5014,28,58,99,101,59,0,0,13.687,98,0
11.141,80,19,3.5014,65,71,68,101,59,0,0,12.732,98,0
17.189,80,78,0.31831,61,71,103,101,37,0,0,12.732,64,0
16.234,80,20,4.138,65,82,68,15,37,0,0,13.687,98,0
10.823,80,42,2.8648,60,96,73,101,37,0,0,12.732,98,0
18.462,80,42,2.8648,102,34,99,101,37,0,0,12.096,98,0
9.231,80,42,2.8648,28,58,99,101,59,0,0,14.324,98,0
11.459,92,2,1.9099,65,35,73,101,59,0,0,6.3662,98,0
7.6394,80,42,2.8648,65,71,73,101,37,0,0,3.8197,98,0
16.552,80,7,0.31831,62,35,70,101,59,0,0,12.732,98,0
9.5493,92,4,2.5465,65,71,73,101,37,0,0,7.9577,98,0
10.186,80,90,3.1831,28,44,99,21,59,0,0,12.732,47,0
7.0028,80,90,3.1831,28,34,99,101,37,0,0,15.915,98,0
10.823,80,42,2.8648,65,58,68,101,37,0,0,17.825,98,0
11.777,57,90,3.1831,28,14,99,101,37,0,0,12.732,98,0
8.9127,80,90,3.1831,65,71,68,101,37,0,0,8.9127,98,0
14.324,36,90,3.1831,28,14,99,101,37,0,0,13.369,98,0
9.5493,80,90,2.2282,65,44,73,101,59,0,0,12.732,98,0
6.3662,80,4,2.5465,28,71,68,101,37,0,0,3.1831,98,0
13.051,80,42,2.8648,61,26,49,101,59,0,0,1.2732,74,0
6.6845,80,90,2.8648,65,85,73,101,59,0,0,9.5493,98,0
15.279,80,7,1.2732,65,71,68,17,59,0,0,9.5493,24,0
10.823,80,19,3.5014,65,44,68,21,59,0,0,12.732,98,0
7.9577,80,63,4.138,89,71,68,101,59,0,0,12.732,98,0
13.051,88,20,4.138,89,26,68,101,59,0,0,11.141,98,0
19.099,80,20,4.138,28,34,68,101,37,0,0,12.732,98,0
14.006,80,2,1.9099,61,58,49,101,59,2447.2,0,19.099,98,0
7.9577,80,90,3.1831,65,85,73,17,59,0,0,12.732,98,0
7.3211,80,3,2.2282,61,26,49,101,59,0,0,15.915,43,0
8.5944,80,29,4.138,65,82,68,101,59,0,0,16.552,98,0
8.5944,80,20,4.138,65,14,68,101,37,0,0,20.69,98,0
18.144,80,42,2.8648,28,14,68,101,37,0,0,14.324,98,0
5.4113,80,3,2.2282,65,85,73,101,37,0,0,6.3662,98,0
18.78,57,42,2.8648,28,14,99,101,37,0,0,12.096,98,0
10.823,80,42,2.8648,28,71,73,101,37,0,0,12.732,98,0
9.5493,80,42,2.8648,61,96,49,101,59,0,0,17.507,98,0
7.9577,92,18,3.8197,65,14,68,21,37,0,0,14.324,98,0
5.7296,80,3,2.2282,65,85,73,101,59,0,0,12.732,98,0
7.3211,80,90,3.1831,65,85,68,101,59,0,0,9.5493,98,0
6.0479,80,42,2.8648,65,96,73,101,59,0,0,12.732,32,0
6.3662,88,19,3.5014,65,35,73,101,59,0,0,12.732,98,0
20.372,88,42,2.8648,28,85,68,101,59,0,0,12.732,98,0
8.5944,80,42,2.8648,89,71,99,101,37,0,0,12.732,98,0
6.0479,80,90,3.1831,65,85,68,101,37,0,0,11.141,98,0
12.096,57,20,4.138,61,82,103,101,37,0,0,4.7746,98,0
6.0479,80,42,2.8648,65,44,73,101,59,0,0,5.093,84,0
13.051,80,42,2.8648,61,96,49,101,59,0,0,14.324,98,0
13.687,80,42,2.8648,61,58,73,101,37,0,0,12.732,39,0
10.823,80,18,3.8197,65,94,68,101,59,838.75,0,3.8197,98,0
7.6394,80,20,4.138,65,14,68,101,37,0,0,12.732,32,0
7.0028,80,7,1.9099,65,96,68,15,59,0,0,26.738,98,0
13.369,80,20,4.138,61,85,49,101,59,0,0,19.099,98,0
11.141,88,20,3.1831,61,85,49,101,59,0,0,15.915,98,0
10.186,80,42,2.8648,28,71,99,15,37,0,0,12.732,98,0
16.234,57,20,2.8648,61,34,103,101,37,0,0,12.732,98,0
9.8676,80,90,3.1831,65,96,73,101,59,0,0,12.732,98,0
8.5944,57,20,4.138,65,94,68,101,59,0,0,15.915,98,0
18.144,80,18,3.5014,102,14,68,101,37,0,0,11.141,98,0
8.9127,80,42,2.8648,65,71,68,101,59,0,0,9.231,98,0
9.8676,80,42,2.8648,28,58,68,101,59,0,0,12.732,98,0
6.3662,80,7,1.2732,65,58,73,101,59,0,0,12.732,98,0
8.9127,80,42,2.8648,89,14,99,101,37,0,0,11.141,86,0
19.099,80,42,2.8648,61,85,49,101,59,0,0,12.732,98,0
6.3662,80,90,3.1831,65,16,73,101,37,0,0,12.732,98,0
8.5944,80,42,2.8648,65,44,73,101,59,0,0,12.732,98,0
9.8676,80,42,2.8648,61,96,49,101,59,0,0,14.324,98,0
12.732,80,20,4.138,65,26,68,101,59,0,0,15.915,98,0
9.5493,88,20,4.138,65,35,73,101,59,0,0,12.732,98,0
8.9127,80,90,2.8648,61,85,49,101,59,0,0,12.732,98,0
25.146,80,90,3.1831,61,14,49,101,59,0,0,6.3662,98,0
17.825,80,4,2.5465,65,71,68,69,59,0,0,12.732,98,0
19.099,80,7,1.2732,89,71,68,101,59,0,0,12.732,98,0
18.462,80,4,2.5465,61,71,103,101,37,0,0,3.1831,98,0
7.3211,80,18,3.8197,65,79,73,101,37,0,701.87,5.7296,98,0
14.961,80,63,2.8648,61,96,49,101,59,0,0,15.279,98,0
11.777,80,63,4.4563,28,82,68,101,59,0,0,20.69,98,0
6.6845,80,42,2.8648,89,58,70,101,59,0,0,12.732,25,0
21.645,80,19,3.5014,102,34,68,101,37,0,0,15.915,98,0
13.687,80,4,3.1831,61,14,49,101,59,1595.7,0,12.732,98,0
11.141,36,42,3.1831,65,14,99,21,37,0,0,12.732,98,0
7.3211,80,42,2.8648,65,26,73,101,37,0,0,10.504,98,0
12.732,57,63,4.4563,65,14,68,101,37,0,597.15,11.141,98,0
14.324,88,90,3.1831,65,85,73,101,37,0,0,11.141,98,0
7.0028,80,90,3.1831,65,94,73,101,59,0,0,12.732,98,0
6.0479,80,90,3.1831,65,34,68,101,37,0,0,15.597,98,0
7.3211,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,0
8.2761,80,90,3.1831,65,26,73,101,59,0,0,12.732,98,0
7.6394,80,42,2.8648,65,26,99,101,59,0,0,12.732,98,0
7.0028,80,90,3.1831,61,14,49,101,59,0,0,7.9577,98,0
11.459,80,20,4.138,61,82,49,101,59,0,0,17.507,98,0
7.9577,80,90,3.1831,65,79,73,101,37,0,0,6.3662,98,0
5.7296,80,3,2.2282,65,71,73,21,59,0,0,12.732,98,0
13.687,80,20,4.138,65,35,68,101,59,0,0,11.141,98,0
17.825,80,3,2.2282,28,96,68,21,59,0,0,14.006,98,0
9.8676,80,20,3.1831,28,14,68,101,37,0,0,14.324,98,0
23.237,80,5,0.63662,61,96,49,101,59,0,0,12.732,98,0
10.186,80,90,3.1831,28,34,99,101,37,0,0,12.732,98,0
21.008,80,42,2.8648,61,44,49,101,59,0,0,3.1831,98,0
7.0028,80,42,2.8648,65,71,73,101,37,0,0,5.093,98,0
16.234,80,19,3.5014,61,85,49,101,59,0,0,12.732,98,0
9.8676,80,42,2.8648,65,71,73,101,59,0,0,8.9127,98,0
20.69,80,42,2.8648,28,14,99,101,37,0,702.19,18.78,23,0
12.414,88,19,3.1831,61,26,103,101,37,0,0,14.324,98,0
10.186,80,90,3.1831,61,14,103,101,37,0,0,11.777,98,0
6.3662,80,90,3.1831,65,71,68,101,59,0,0,12.732,98,0
7.0028,80,18,3.8197,65,85,70,101,59,0,0,12.732,98,0
9.231,36,20,4.7746,61,82,49,101,59,0,0,25.465,98,0
15.279,92,42,2.8648,61,35,49,101,59,0,0,12.732,98,0
10.823,80,19,3.5014,65,94,68,101,59,0,0,14.324,98,0
12.732,57,42,2.8648,61,96,49,101,59,0,0,15.915,98,0
18.144,80,8,2.8648,61,82,49,101,59,0,0,4.7746,98,0
8.2761,80,20,4.138,28,85,68,101,37,1548.6,0,11.141,98,0
11.777,92,42,2.8648,65,71,73,21,37,0,0,12.732,98,0
9.5493,88,18,4.138,65,82,68,101,59,0,0,10.186,98,0
13.369,80,20,3.1831,61,94,49,101,59,0,0,12.732,98,0
19.735,80,7,1.2732,28,26,73,101,59,0,0,12.732,98,0
8.5944,80,19,3.5014,28,34,73,101,59,0,0,15.915,98,0
24.192,88,90,3.1831,102,85,68,101,59,0,0,2.5465,98,0
6.3662,80,90,3.1831,65,34,73,101,37,0,0,12.732,98,0
9.231,80,20,4.138,65,14,73,101,37,0,0,12.732,98,0
10.186,80,5,1.9099,65,58,73,101,59,0,0,12.732,64,0
7.0028,87,90,3.1831,61,26,49,101,59,0,0,12.732,98,0
9.5493,36,42,2.8648,65,14,68,21,37,0,0,15.915,98,0
13.687,57,90,3.1831,28,83,68,101,37,0,0,12.732,98,0
7.3211,80,20,4.138,61,71,103,101,37,0,0,6.3662,98,0
13.051,80,20,4.138,28,71,68,101,59,0,0,12.732,98,0
7.3211,80,90,3.1831,65,44,73,101,59,0,0,11.141,98,0
12.414,80,42,2.8648,102,85,73,101,37,0,0,12.732,98,0
6.0479,80,90,3.1831,65,14,73,101,37,0,0,12.732,84,0
7.3211,80,42,2.8648,65,26,68,101,59,0,0,12.732,98,0
7.9577,80,90,3.1831,65,26,68,101,59,0,0,12.732,98,0
12.732,80,42,2.8648,28,85,68,101,37,0,0,12.732,98,0
16.87,80,90,3.1831,61,58,49,21,59,0,0,19.099,98,0
7.6394,80,20,4.138,65,82,73,101,59,0,0,12.732,74,0
15.279,57,20,4.138,62,14,103,101,37,0,400.43,12.096,98,0
14.324,80,63,3.1831,28,58,99,101,37,0,0,13.687,98,0
15.597,88,42,2.8648,61,85,49,101,59,0,0,12.732,98,0
11.459,80,6,0.95493,65,44,68,101,59,0,0,12.732,64,0
17.825,80,42,2.8648,28,71,99,21,37,0,0,12.732,22,0
8.9127,80,42,2.8648,62,35,99,101,37,0,0,7.9577,98,0
7.3211,80,42,2.8648,65,26,73,21,59,0,0,12.732,77,0
13.687,80,42,2.8648,28,71,68,101,37,0,0,11.141,98,0
17.507,80,29,5.093,102,82,68,101,37,0,0,19.099,98,0
7.6394,92,20,4.138,65,34,68,101,37,0,0,15.915,98,0
15.915,80,6,0.95493,61,58,103,17,37,0,677.68,22.918,76,0
5.7296,80,3,2.8648,65,85,68,101,59,0,0,17.507,98,0
17.825,88,42,2.8648,62,34,68,101,59,0,0,22.282,98,0
12.414,88,63,4.4563,65,82,49,101,59,0,506.11,12.732,98,0
14.642,80,6,0.95493,65,44,68,101,59,0,0,15.915,64,0
